# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 12 22:59:24 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_dist:        Distance [pc]
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_refname,st_spectype,st_teff,st_rad,st_mass,st_age,rastr,ra,decstr,dec,glat,glon,sy_dist
24 Sex c,24 Sex,1,1,2,0,0,Radial Velocity,2010,Lick Observatory,0,<a refstr=JOHNSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1007.4552J/abstract target=ref> Johnson et al. 2010 </a>,883.00000000000,2.0800000000,,,,,0.290000,0.160000,-0.090000,0,,,,,,,,,<a refstr=JOHNSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1007.4552J/abstract target=ref> Johnson et al. 2010 </a>,,5098.00,4.900000,1.540000,2.7000,10h23m28.44s,155.8684866,-00d54m08.64s,-0.9023998,44.71580,245.08569,72.06910000
2M0437 b,2MASS J04372171+2651014,1,1,1,0,0,Imaging,2021,Subaru Telescope,0,<a refstr=GAIDOS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2819G/abstract target=ref>Gaidos et al. 2021</a>,,118.0000000000,,,1271.31362800,4.00000000,,,,,,,,,1450.00,50.00,-50.00,0,<a refstr=GAIDOS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2819G/abstract target=ref>Gaidos et al. 2021</a>,M V,3100.00,0.840000,0.170000,0.0025,04h37m21.73s,69.3405531,+26d51m01.08s,26.8502997,-13.44593,172.81975,128.48400000
2MASS J01033563-5515561 AB b,2MASS J01033563-5515561 A,1,2,1,0,1,Imaging,2013,Paranal Observatory,0,<a refstr=DELORME_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A&A...553L...5D/abstract target=ref>Delorme et al. 2013</a>,,84.0000000000,,,4131.79000000,13.00000000,,,,,,,,,,,,,<a refstr=DELORME_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A&A...553L...5D/abstract target=ref>Delorme et al. 2013</a>,M5.5/M6,,,0.190000,0.0300,01h03m35.82s,15.8992489,-55d15m56.98s,-55.2658291,-61.77586,299.26888,
2MASS J01225093-2439505 b,2MASS J01225093-2439505,0,1,1,0,0,Imaging,2013,W. M. Keck Observatory,0,<a refstr=HINKLEY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...805L..10H/abstract target=ref>Hinkley et al. 2015</a>,,,11.20900000,1.00000000,,,,,,,,,,,1600.00,100.00,-100.00,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3309.00,0.366450,0.353185,,01h22m51.07s,20.7128012,-24d39m52.61s,-24.6646128,-82.51990,195.45385,33.82810000
2MASS J01225093-2439505 b,2MASS J01225093-2439505,1,1,1,0,0,Imaging,2013,W. M. Keck Observatory,0,<a refstr=BOWLER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...774...55B/abstract target=ref> Bowler et al. 2013 </a>,,52.0000000000,,,7786.50000000,24.50000000,,,,,,,,,,,,,<a refstr=BOWLER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...774...55B/abstract target=ref> Bowler et al. 2013 </a>,M3.5 V,3530.00,,0.400000,0.1200,01h22m51.07s,20.7128012,-24d39m52.61s,-24.6646128,-82.51990,195.45385,33.82810000
2MASS J02192210-3925225 b,2MASS J02192210-3925225,1,1,1,0,0,Imaging,2015,Cerro Tololo Inter-American Observatory,0,<a refstr=ARTIGAU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...806..254A/abstract target=ref>Artigau et al. 2015</a>,,156.0000000000,16.14096000,1.44000000,4417.83700000,13.90000000,,,,,,,,,,,,,<a refstr=ARTIGAU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...806..254A/abstract target=ref>Artigau et al. 2015</a>,M6,3064.00,0.281000,0.108000,0.0350,02h19m22.25s,34.8427046,-39d25m23.08s,-39.4230767,-67.98402,252.45343,
2MASS J0249-0557 c,2MASS J0249-0557 A,1,2,1,0,1,Imaging,2018,Mauna Kea Observatory,0,<a refstr=DUPUY_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...57D/abstract target=ref>Dupuy et al. 2018</a>,,1950.0000000000,,,3686.80952120,11.60000000,,,,,,,,,,,,,<a refstr=DUPUY_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...57D/abstract target=ref>Dupuy et al. 2018</a>,M6 V,,,0.046000,0.0220,02h49m56.44s,42.4851627,-05d57m35.97s,-5.9599921,-54.76650,181.38690,66.06130000
2MASS J03590986+2009361 b,2MASS J03590986+2009361,1,1,1,0,0,Imaging,2024,European Space Agency (ESA) Gaia Satellite,0,<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>,,572.0000000000,,,5720.91132600,18.00000000,,,,,,,,,2369.00,21.00,-5.00,0,,,,,,,03h59m09.86s,59.7911026,+20d09m35.91s,20.1599759,-24.41615,171.79480,117.43500000
2MASS J04414489+2301513 b,2MASS J04414489+2301513,1,1,1,0,0,Imaging,2010,Hubble Space Telescope,0,<a refstr=TODOROV_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...714L..84T/abstract target=ref> Todorov et al. 2010 </a>,,15.0000000000,,,2383.60000000,7.50000000,,,,,,,,,,,,,<a refstr=TODOROV_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...714L..84T/abstract target=ref> Todorov et al. 2010 </a>,M8.5,,,0.019000,0.0010,04h41m44.91s,70.4371079,+23d01m51.08s,23.0308544,-15.11435,176.51065,
2MASS J11011926-7732383 b,2MASS J11011926-7732383,1,1,1,0,0,Imaging,2024,European Space Agency (ESA) Gaia Satellite,0,<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>,,266.0000000000,,,8899.19539600,28.00000000,,,,,,,,,2677.00,78.00,-76.00,0,,,,,,,11h01m19.09s,165.3295388,-77d32m38.73s,-77.5440912,-15.96361,296.98009,
2MASS J11550485-7919108 b,2MASS J11550485-7919108,1,1,1,0,0,Imaging,2024,European Space Agency (ESA) Gaia Satellite,0,<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>,,587.0000000000,,,6356.56814000,20.00000000,,,,,,,,,2506.00,2.00,-2.00,0,,,,,,,11h55m04.60s,178.7691634,-79d19m11.12s,-79.3197558,-16.74470,300.23137,100.86200000
2MASS J12073346-3932539 b,2MASS J12073346-3932539,1,1,1,0,0,Imaging,2004,Paranal Observatory,0,<a refstr=ZHANG_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170...64Z/abstract target=ref>Zhang et al. 2025</a>,,,15.69257298,1.40000000,1652.70771640,5.20000000,,,,,,,,,1163.00,23.00,-21.00,0,<a refstr=ZHANG_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170...64Z/abstract target=ref>Zhang et al. 2025</a>,M8,,,,0.0100,12h07m33.38s,181.8890906,-39d32m54.38s,-39.5484399,22.54309,293.79011,64.30800000
2MASS J12073346-3932539 b,2MASS J12073346-3932539,0,1,1,0,0,Imaging,2004,Paranal Observatory,0,<a refstr=DUCOURANT_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...477L...1D/abstract target=ref> Ducourant et al. 2008 </a>,,46.0000000000,,,1271.00000000,4.00000000,,,,,,,,,1150.00,150.00,-150.00,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,2825.00,0.218870,0.188001,,12h07m33.38s,181.8890906,-39d32m54.38s,-39.5484399,22.54309,293.79011,64.30800000
2MASS J12073346-3932539 b,2MASS J12073346-3932539,0,1,1,0,0,Imaging,2004,Paranal Observatory,0,<a refstr=CHAUVIN_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...425L..29C/abstract target=ref> Chauvin et al. 2004 </a>,,55.0000000000,,,1589.15000000,5.00000000,,,,,,,,,1250.00,200.00,-200.00,0,<a refstr=CHAUVIN_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...425L..29C/abstract target=ref> Chauvin et al. 2004 </a>,M8,,,0.024000,0.0080,12h07m33.38s,181.8890906,-39d32m54.38s,-39.5484399,22.54309,293.79011,64.30800000
2MASS J19383260+4603591 b,2MASS J19383260+4603591,0,2,3,0,1,Eclipse Timing Variations,2015,Kepler,0,<a refstr=BARAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...577A.146B/abstract target=ref>Baran et al. 2015</a>,416.00000000000,0.9200000000,,,603.87700000,1.90000000,,,,,,,,,,,,,<a refstr=BARAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...577A.146B/abstract target=ref>Baran et al. 2015</a>,,,,0.480000,,19h38m32.62s,294.6359173,+46d03m59.07s,46.0664076,11.67426,79.01876,396.33200000
2MASS J19383260+4603591 b,2MASS J19383260+4603591,1,2,3,0,1,Eclipse Timing Variations,2015,Kepler,0,<a refstr=ESMER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.5207E/abstract target=ref>Esmer et al. 2022</a>,406.00000000000,,,,,,0.330000,0.050000,-0.050000,0,,,,,,,,,<a refstr=ESMER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.5207E/abstract target=ref>Esmer et al. 2022</a>,,29564.00,0.203000,0.480000,,19h38m32.62s,294.6359173,+46d03m59.07s,46.0664076,11.67426,79.01876,396.33200000
2MASS J21252752-8138278 b,2MASS J21252752-8138278,1,1,1,0,0,Imaging,2024,European Space Agency (ESA) Gaia Satellite,0,<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>,,7493.0000000000,,,3813.94088400,12.00000000,,,,,,,,,1616.00,32.00,-3.00,0,,,,,,,21h25m27.91s,321.3662989,-81d38m29.36s,-81.6414894,-32.11971,310.65078,34.11540000
2MASS J22362452+4751425 b,2MASS J22362452+4751425,1,1,1,0,0,Imaging,2016,W. M. Keck Observatory,0,<a refstr=BOWLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...18B/abstract target=ref>Bowler et al. 2017</a>,,230.0000000000,,,3972.87500000,12.50000000,,,,,,,,,,,,,<a refstr=BOWLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...18B/abstract target=ref>Bowler et al. 2017</a>,K7 V,4045.00,,0.600000,0.1200,22h36m24.62s,339.1025931,+47d51m42.06s,47.8616830,-9.10923,100.74846,69.57370000
2MASS J22501512+2325342 b,2MASS J22501512+2325342,1,1,1,0,0,Imaging,2018,The 2 (Two) Micron All Sky Survey (2MASS),0,<a refstr=DESROCHERS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...852...55D/abstract target=ref>Desrochers et al. 2018</a>,,518.0000000000,,,9534.85221000,30.00000000,,,,,,,,,1600.00,200.00,-200.00,0,<a refstr=DESROCHERS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...852...55D/abstract target=ref>Desrochers et al. 2018</a>,M3,,,,0.1500,22h50m15.22s,342.5634097,+23d25m33.26s,23.4259058,-31.58894,90.01620,57.23090000
4 UMa b,4 UMa,1,1,1,0,0,Radial Velocity,2006,Thueringer Landessternwarte Tautenburg,0,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>,270.27000000000,0.8770000000,,,,,0.453000,0.021000,-0.036000,0,,,,,,,,,<a refstr=DOLLINGER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...472..649D/abstract target=ref> Dollinger et al. 2007 </a>,K1 III,4415.00,18.110000,1.234000,4.6040,08h40m12.67s,130.0528099,+64d19m40.98s,64.3280504,35.95654,151.35882,73.46030000
4 UMa b,4 UMa,0,1,1,0,0,Radial Velocity,2006,Thueringer Landessternwarte Tautenburg,0,<a refstr=DOLLINGER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...472..649D/abstract target=ref> Dollinger et al. 2007 </a>,269.30000000000,0.8700000000,,,,,0.432000,0.024000,-0.024000,0,,,,,,,,,<a refstr=DOLLINGER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...472..649D/abstract target=ref> Dollinger et al. 2007 </a>,K1 III,4415.00,18.110000,1.234000,4.6040,08h40m12.67s,130.0528099,+64d19m40.98s,64.3280504,35.95654,151.35882,73.46030000
47 UMa b,47 UMa,0,1,3,0,0,Radial Velocity,1996,Lick Observatory,0,<a refstr=WITTENMYER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJS..182...97W/abstract target=ref> Wittenmyer et al. 2009 </a>,1076.60000000000,2.1000000000,,,,,0.012000,0.023000,-0.023000,0,,,,,,,,,<a refstr=WITTENMYER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJS..182...97W/abstract target=ref> Wittenmyer et al. 2009 </a>,G0 V,5882.00,,1.063000,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000
47 UMa b,47 UMa,0,1,3,0,0,Radial Velocity,1996,Lick Observatory,0,<a refstr=HARADA_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..343H/abstract target=ref>Harada et al. 2025</a>,1076.06000000000,2.1040000000,,,,,0.030000,0.008000,-0.008000,0,,,,,,,,,<a refstr=HARADA_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..343H/abstract target=ref>Harada et al. 2025</a>,,5880.00,,,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000
47 UMa b,47 UMa,0,1,3,0,0,Radial Velocity,1996,Lick Observatory,0,<a refstr=NAEF_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...414..351N/abstract target=ref> Naef et al. 2004 </a>,1100.80000000000,2.1100000000,,,,,0.097000,0.039000,-0.039000,0,,,,,,,,,<a refstr=NAEF_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...414..351N/abstract target=ref> Naef et al. 2004 </a>,,,,,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000
47 UMa b,47 UMa,1,1,3,0,0,Radial Velocity,1996,Lick Observatory,0,<a refstr=GREGORY___FISCHER_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.403..731G/abstract target=ref> Gregory &amp; Fischer 2010 </a>,1078.00000000000,2.1000000000,,,,,0.032000,0.014000,-0.014000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5872.00,1.213340,1.060000,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000
47 UMa b,47 UMa,0,1,3,0,0,Radial Velocity,1996,Lick Observatory,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,1076.60000000000,2.0590000000,,,,,0.016000,0.007600,-0.008000,0,,,,,,,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5829.16,1.136537,1.005192,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000
47 UMa b,47 UMa,0,1,3,0,0,Radial Velocity,1996,Lick Observatory,0,<a refstr=WITTENMYER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...654..625W/abstract target=ref> Wittenmyer et al. 2007 </a>,1083.20000000000,2.1100000000,,,,,0.049000,0.014000,-0.014000,0,,,,,,,,,<a refstr=WITTENMYER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...654..625W/abstract target=ref> Wittenmyer et al. 2007 </a>,G1 V,,,,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000
47 UMa c,47 UMa,1,1,3,0,0,Radial Velocity,2001,Lick Observatory,0,<a refstr=GREGORY___FISCHER_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.403..731G/abstract target=ref> Gregory &amp; Fischer 2010 </a>,2391.00000000000,3.6000000000,,,,,0.098000,0.047000,-0.096000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5872.00,1.213340,1.060000,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000
47 UMa c,47 UMa,0,1,3,0,0,Radial Velocity,2001,Lick Observatory,0,<a refstr=WITTENMYER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...654..625W/abstract target=ref> Wittenmyer et al. 2007 </a>,7586.00000000000,7.7300000000,,,,,0.005000,,,0,,,,,,,,,<a refstr=WITTENMYER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...654..625W/abstract target=ref> Wittenmyer et al. 2007 </a>,G1 V,,,,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000
47 UMa c,47 UMa,0,1,3,0,0,Radial Velocity,2001,Lick Observatory,0,<a refstr=HARADA_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..343H/abstract target=ref>Harada et al. 2025</a>,2265.00000000000,3.4530000000,,,,,0.247000,0.086000,-0.150000,0,,,,,,,,,<a refstr=HARADA_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..343H/abstract target=ref>Harada et al. 2025</a>,,5880.00,,,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000
47 UMa c,47 UMa,0,1,3,0,0,Radial Velocity,2001,Lick Observatory,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,2287.00000000000,3.4040000000,,,,,0.179000,0.090000,-0.092000,0,,,,,,,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5829.16,1.136537,1.005192,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000
47 UMa d,47 UMa,1,1,3,0,0,Radial Velocity,2009,Lick Observatory,0,<a refstr=GREGORY___FISCHER_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.403..731G/abstract target=ref> Gregory &amp; Fischer 2010 </a>,14002.00000000000,11.6000000000,,,,,0.160000,0.090000,-0.160000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5872.00,1.213340,1.060000,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000
47 UMa d,47 UMa,0,1,3,0,0,Radial Velocity,2009,Lick Observatory,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,19000.00000000000,13.8000000000,,,,,0.380000,0.160000,-0.150000,0,,,,,,,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5829.16,1.136537,1.005192,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000
51 Eri b,51 Eri,1,3,1,0,0,Imaging,2015,Gemini Observatory,0,<a refstr=DUPUY_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.4411D/abstract target=ref>Dupuy et al. 2022</a>,9100.00000000000,10.4000000000,,,3464.32963630,10.90000000,0.570000,0.080000,-0.060000,0,,,,,,,,,<a refstr=DUPUY_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.4411D/abstract target=ref>Dupuy et al. 2022</a>,,,,1.750000,,04h37m36.18s,69.4007424,-02d28m25.77s,-2.4738245,-30.65764,198.61297,29.75750000
51 Eri b,51 Eri,0,3,1,0,0,Imaging,2015,Gemini Observatory,0,<a refstr=MAIRE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A.118M/abstract target=ref>Maire et al. 2019</a>,11688.00000000000,12.0000000000,,,,,0.450000,0.100000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,7295.00,1.487260,1.650000,,04h37m36.18s,69.4007424,-02d28m25.77s,-2.4738245,-30.65764,198.61297,29.75750000
51 Eri b,51 Eri,0,3,1,0,0,Imaging,2015,Gemini Observatory,0,<a refstr=MACINTOSH_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015Sci...350...64M/abstract target=ref>Macintosh et al. 2015</a>,,13.2000000000,,,635.66000000,2.00000000,,,,,,,,,700.00,,,0,<a refstr=MACINTOSH_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015Sci...350...64M/abstract target=ref>Macintosh et al. 2015</a>,F0 IV,,,1.750000,0.0200,04h37m36.18s,69.4007424,-02d28m25.77s,-2.4738245,-30.65764,198.61297,29.75750000
51 Eri b,51 Eri,0,3,1,0,0,Imaging,2015,Gemini Observatory,0,<a refstr=ELLIOTT_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024PASA...41...43E/abstract target=ref>Elliott et al. 2024</a>,,,,,1303.09646870,4.10000000,,,,,,,,,807.00,45.00,-45.00,0,<a refstr=ELLIOTT_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024PASA...41...43E/abstract target=ref>Elliott et al. 2024</a>,,7422.00,1.450000,1.550000,0.0232,04h37m36.18s,69.4007424,-02d28m25.77s,-2.4738245,-30.65764,198.61297,29.75750000
51 Eri b,51 Eri,0,3,1,0,0,Imaging,2015,Gemini Observatory,0,<a refstr=DE_ROSA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...814L...3D/abstract target=ref>De Rosa et al. 2015</a>,14965.00000000000,14.0000000000,,,,,0.210000,0.190000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,7295.00,1.487260,1.650000,,04h37m36.18s,69.4007424,-02d28m25.77s,-2.4738245,-30.65764,198.61297,29.75750000
51 Peg b,51 Peg,0,1,1,0,0,Radial Velocity,1995,Haute-Provence Observatory,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,4.23079690000,0.0523500000,,,,,0.004200,0.004600,-0.003000,0,,,,,,,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5760.76,1.186744,1.069296,,22h57m28.21s,344.3675399,+20d46m08.74s,20.7690958,-34.72750,90.06374,15.46140000
51 Peg b,51 Peg,0,1,1,0,0,Radial Velocity,1995,Haute-Provence Observatory,0,<a refstr=NAEF_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...414..351N/abstract target=ref> Naef et al. 2004 </a>,4.23077000000,0.0520000000,,,,,0.000000,0.000000,0.000000,0,,,,,,,,,<a refstr=NAEF_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...414..351N/abstract target=ref> Naef et al. 2004 </a>,,,,,,22h57m28.21s,344.3675399,+20d46m08.74s,20.7690958,-34.72750,90.06374,15.46140000
