kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
7813039,"K03787.01",,288.439120,0.000000,"19h13m45.39s",43.505249,0.000000,"+43d30m18.9s",14.350,,13.837,,13.694,,13.630,,12.757,0.023,12.425,0.021,12.363,0.015,13.891,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,8,46.353485,109.16092,0.81160,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2327,0.4526,"Mandel and Agol (2002 ApJ 580 171)",157.40,,,167.345982,0.00029,-0.00029,0,,,,,,10.3,1.38,-0.74,0.5185,,,0.912,0.052,-0.021,1.5851,0.0321,-0.0321,,,,7736.4,76.6,-76.6,141.73403059,5.011e-05,-5.011e-05,0.102722,0.023153,-0.008581,424,179,-179,89.88,,,329.0,,,5606.00,112.00,-101.00,4.478,0.056,-0.112,0.0000,0.1500,-0.1500,0.9180,0.1230,-0.0660,0.9240,0.0570,-0.0570,,,,"q1_q17_dr25_stellar",0.089,19.229278300,0.000002100,43.50530000,0.00002500,0.14100,0.08400,0.18000,0.09100,-0.0008,0.0016,-0.0005,0.0021,-0.0140,0.0760,0.0520,0.0700,0.0540,0.0720,-0.0020,0.0740,0.1650,0.0800,0.1650,0.0800,"DEEP_V_SHAPED","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","007/007813/007813039/dv/kplr007813039-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455000.346,0.00029,-0.00029,"007/007813/007813039/dv/kplr007813039-20160209194854_dvr.pdf",0,0,0,0,2.77,1.09,-0.55,71.54736,30.16940,-14.48238,"LS+MCMC",0.0000
6531617,"K07785.01",,294.627140,0.000000,"19h38m30.51s",41.933182,0.000000,"+41d55m59.5s",15.245,,14.512,,14.247,,14.122,,13.070,0.022,12.596,0.018,12.510,0.019,14.546,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,4,4.5372734,7.635565,0.55570,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2175,0.4767,"Mandel and Agol (2002 ApJ 580 171)",9.50,,,271.04277,0.00977,-0.00977,0,,,,,,2.07,0.33,-0.25,1.0084,,,0.178,0.281,-0.178,2.725,0.49,-0.49,,,,725.1,94.1,-94.1,433.220461,0.005076,-0.005076,0.024338,0.001512,-0.002344,1225,518,-518,89.99,,,203.0,,,5232.00,156.00,-156.00,4.519,0.096,-0.168,-0.3200,0.3500,-0.3000,0.7770,0.1260,-0.0940,0.7270,0.1160,-0.0500,,,,"q1_q17_dr25_stellar",0.390,19.641780000,0.000036000,41.93312000,0.00030000,-1.20000,1.40000,-0.20000,1.10000,0.00071,0.00097,0.00024,0.00077,0.0500,0.3200,-0.2600,0.2800,0.2600,0.2900,0.0000,0.3200,-0.2100,0.2800,0.2100,0.2800,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","006/006531/006531617/dv/kplr006531617-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455104.043,0.00977,-0.00977,"006/006531/006531617/dv/kplr006531617-20160209194854_dvr.pdf",0,0,0,0,0.40,0.20,-0.13,185.39418,313.35498,-110.07854,"LS+MCMC",0.3230
4164922,"K03864.02",,293.344970,0.000000,"19h33m22.79s",39.257809,0.000000,"+39d15m28.1s",13.636,,12.856,,12.604,,12.452,,11.489,0.021,11.013,0.022,10.915,0.018,12.914,,"cumulative","Done","11111011101110111000000000000000","CANDIDATE","CANDIDATE",2,59,4.298752,10.208249,0.52470,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.1611,0.5575,"Mandel and Agol (2002 ApJ 580 171)",17.30,,,134.44527,0.00471,-0.00471,0,,,,,,0.94,0.05,-0.05,0.1236,,,0.412,0.052,-0.412,3.434,0.142,-0.142,,,,157.5,9.6,-9.6,18.2572722,0.0001081,-0.0001081,0.011442,0.000359,-0.000659,37.5,17.5,-17.5,89.37,,,547.0,,,5014.00,100.00,-100.00,4.559,0.044,-0.032,-0.1000,0.1500,-0.1500,0.7560,0.0390,-0.0430,0.7560,0.0510,-0.0320,,,,"q1_q17_dr25_stellar",,19.556350000,0.000015000,39.25793000,0.00017000,0.74000,0.64000,0.44000,0.63000,,,-6.5e-05,8.5e-05,-0.1500,0.2700,0.3100,0.3000,0.3500,0.3400,-0.0800,0.2500,0.0600,0.3000,0.1000,0.3200,"NO_COMMENT","2018-08-16 00:00:00",2,"q1_q17_dr25_tce","004/004164/004164922/dv/kplr004164922-002-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454967.445,0.00471,-0.00471,"004/004164/004164922/dv/kplr004164922-20160209194854_dvr.pdf",0,0,0,0,21.16,4.16,-3.79,3.00102,1.40041,-0.59664,"LS+MCMC",0.9990
8365739,"K03722.01",,291.887540,0.000000,"19h27m33.01s",44.345619,0.000000,"+44d20m44.2s",15.969,,15.323,,15.108,,14.987,,14.049,0.028,13.650,0.032,13.669,0.051,15.366,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,562,40.32729,424.31717,0.22290,,,,,,,,,,132.05991,,,,,,,,,,,,,,,,,,3.15,,,,,,,,,2.38920105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,19.459180030,0.000000290,44.34561950,0.00000200,0.41400,0.01100,-0.00170,0.00730,0.0025,0.0036,-0.0011,0.0051,-0.0650,0.0670,0.0260,0.0680,0.0700,0.0670,-0.0240,0.0670,-0.0180,0.0670,0.0300,0.0670,"SWEET_EB---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","008/008365/008365739/dv/kplr008365739-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454965.06,,,"008/008365/008365739/dv/kplr008365739-20160209194854_dvr.pdf",0,0,0,0,752.42,920.63,-258.45,0.01007,0.00333,-0.00212,"none",0.2070
8827930,"K03801.01",,295.206940,0.000000,"19h40m49.67s",45.098190,0.000000,"+45d05m53.5s",16.577,,15.928,,15.752,,15.665,,14.725,0.031,14.314,0.039,14.188,0.064,15.999,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,5,50.98147,95.7085,0.61160,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2602,0.4096,"Mandel and Agol (2002 ApJ 580 171)",96.80,,,374.79958,0.00125,-0.00125,0,,,,,,13.21,2.07,-2.3,0.846,,,0.525,0.062,-0.358,5.419,0.109,-0.109,,,,11181,131,-131,288.3128666,0.0005073,-0.0005073,0.099153,0.005108,-0.002946,393,107,-107,89.92,,,300.0,,,5672.00,76.00,-76.00,4.252,0.162,-0.108,0.1000,0.1500,-0.1500,1.2200,0.1910,-0.2120,0.9690,0.0740,-0.0610,,,,"q1_q17_dr25_stellar",0.496,19.680458700,0.000004600,45.09810100,0.00005200,-0.13000,0.18000,-0.32000,0.19000,-0.0008,0.0043,0.0011,0.0058,0.0360,0.0740,-0.0430,0.0810,0.0560,0.0860,-0.0030,0.0700,-0.1300,0.1000,0.1300,0.1000,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","008/008827/008827930/dv/kplr008827930-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455207.8,0.00125,-0.00125,"008/008827/008827930/dv/kplr008827930-20160209194854_dvr.pdf",0,0,0,0,1.93,0.79,-0.68,13.76635,7.48195,-0.62222,"LS+MCMC",0.9900
6790592,"K07791.01",,295.439730,0.000000,"19h41m45.54s",42.209061,0.000000,"+42d12m32.6s",13.479,,11.077,,8.549,,6.702,,4.097,0.282,3.014,0.180,2.311,0.322,10.028,,"cumulative","Done","00000111100000000000000000000000","CANDIDATE","CANDIDATE",1,3,10.19231,13.7167635,0.61630,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,-0.1204,0.9428,"Mandel and Agol (2002 ApJ 580 171)",8.60,,,180.796,0.172,-0.172,0,,,,,,231.85,13.94,-41.79,0.4546,,,0.027,0.429,-0.027,10.29,2.6,-2.6,,,,266.1,32.7,-32.7,106.18732,0.03174,-0.03174,0.01388,0.00119,-0.001171,79.9,16.3,-16.3,89.98,,,2660.0,,,3287.00,117.00,-78.00,0.114,0.208,-0.052,-0.1000,0.2500,-0.1500,152.9690,9.1920,-27.5760,1.1100,0.2070,-0.1280,,,,"q1_q17_dr25_stellar",0.509,19.695941000,0.000061000,42.20915000,0.00050000,-1.60000,2.40000,0.30000,1.80000,0.00029,0.00045,-4e-05,0.00033,-2.4000,2.2000,-3.2200,0.3600,4.0000,1.3000,-2.2000,1.4000,-4.2560,0.0670,4.7700,0.6300,"PLANET_IN_STAR---CENT_SATURATED","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","006/006790/006790592/dv/kplr006790592-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455013.796,0.172,-0.172,"006/006790/006790592/dv/kplr006790592-20160209194854_dvr.pdf",0,0,0,0,11829.18,3460.56,-4608.56,0.85550,0.17407,-0.62576,"LS+MCMC",0.8050
6508221,"K00416.03",,286.865480,0.000000,"19h07m27.72s",41.989079,0.000000,"+41d59m20.7s",14.922,,14.223,,14.019,,13.908,,12.853,0.023,12.488,0.019,12.301,0.020,14.290,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",4,131,3.2234163,9.186811,0.49240,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2075,0.4900,"Mandel and Agol (2002 ApJ 580 171)",11.60,,,139.16424,0.00796,-0.00796,0,,,,,,0.78,0.06,-0.03,0.0834,,,0.658,0.295,-0.434,2.62,0.312,-0.312,,,,102,11.5,-11.5,9.74765878,9.882e-05,-9.882e-05,0.009733,0.000229,-0.001039,21.8,10.8,-10.8,88.27,,,679.0,,,5176.00,102.00,-102.00,4.612,0.016,-0.060,-0.1800,0.1500,-0.1500,0.7380,0.0540,-0.0310,0.8260,0.0350,-0.0690,,,,"q1_q17_dr25_stellar",0.008,19.124343000,0.000030000,41.98953000,0.00033000,-0.90000,1.20000,1.60000,1.20000,0.00013,0.00014,-0.00021,0.00013,0.6500,0.7200,1.0000,1.2000,1.2000,1.1000,0.4800,0.7200,0.7000,1.2000,0.8000,1.1000,"CENT_KIC_POS","2018-08-16 00:00:00",3,"q1_q17_dr25_tce","006/006508/006508221/dv/kplr006508221-003-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454972.164,0.00796,-0.00796,"006/006508/006508221/dv/kplr006508221-20160209194854_dvr.pdf",0,0,0,0,50.30,12.33,-7.67,2.05637,4.07406,-1.84065,"LS+MCMC",0.9810
6952971,"K07798.01",,293.172120,0.000000,"19h32m41.31s",42.483238,0.000000,"+42d28m59.7s",15.084,,14.668,,14.544,,14.525,,13.683,0.025,13.471,0.032,13.414,0.047,14.706,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,4,4.537903,7.221774,0.80430,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3103,0.2947,"Mandel and Agol (2002 ApJ 580 171)",10.70,,,259.0588,0.0403,-0.0403,0,,,,,,2.15,0.73,-0.24,0.9485,,,0.569,0.001,-0.482,16.4,1.5,-1.5,,,,321.3,36.9,-36.9,309.89103,0.0163,-0.0163,0.017056,0.001149,-0.000966,121.7,54.6,-54.6,89.73,,,314.0,,,6450.00,153.00,-211.00,4.386,0.065,-0.208,-0.0800,0.2500,-0.3000,1.1550,0.3890,-0.1300,1.1830,0.1690,-0.1520,,,,"q1_q17_dr25_stellar",0.011,19.544895000,0.000046000,42.48301000,0.00042000,3.50000,1.80000,-0.80000,1.50000,-0.00094,0.00049,0.00025,0.00041,0.3100,0.5400,-2.0900,0.6000,2.1100,0.6000,0.3000,0.5400,-2.1100,0.6000,2.1300,0.6000,"CENT_FEW_DIFFS","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","006/006952/006952971/dv/kplr006952971-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455092.059,0.0403,-0.0403,"006/006952/006952971/dv/kplr006952971-20160209194854_dvr.pdf",0,0,0,0,2.30,2.21,-0.72,0.35525,0.63793,-0.07832,"LS+MCMC",0.4750
4147444,"K03880.01",,288.867370,0.000000,"19h15m28.17s",39.264961,0.000000,"+39d15m53.9s",11.082,,10.759,,,,,,9.792,0.020,9.579,0.020,9.549,0.017,10.762,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,741,3.9854193,18.507568,0.92180,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3124,0.2859,"Mandel and Agol (2002 ApJ 580 171)",25.80,,,131.51365,0.00185,-0.00185,0,,,,,,1,0.3,-0.17,0.0296,,,0.405,0.067,-0.405,1.5922,0.0501,-0.0501,,,,69.7,3.3,-3.3,1.803697292,4.002e-06,-4.002e-06,0.007829,0.000375,-0.000185,8.01,3.4,-3.4,87.1,,,1783.0,,,6438.00,181.00,-227.00,4.330,0.108,-0.201,-0.2600,0.2500,-0.3000,1.1660,0.3570,-0.1920,1.0540,0.1930,-0.1130,,,,"q1_q17_dr25_stellar",0.015,19.257833400,0.000004900,39.26484500,0.00007000,0.39000,0.21000,-0.42000,0.25000,-1e-05,1.5e-05,2.9e-05,1.9e-05,-0.1100,0.4800,0.3800,0.6900,0.4000,0.6800,0.0600,0.4400,0.3000,0.6300,0.3100,0.6200,"INDIV_TRANS_RUBBLE_SKYE_ZUMA_TRACKER---CENT_SATURATED","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","004/004147/004147444/dv/kplr004147444-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454964.514,0.00185,-0.00185,"004/004147/004147444/dv/kplr004147444-20160209194854_dvr.pdf",0,0,0,0,2385.75,2161.97,-943.67,2.99198,2.54685,-0.16051,"LS+MCMC",0.0000
5769943,"K03810.01",,283.750400,0.000000,"18h55m00.10s",41.086010,0.000000,"+41d05m09.6s",18.273,,16.865,,16.109,,15.692,,14.425,0.036,13.817,0.041,13.557,0.033,16.758,,"cumulative","Done","00000100000000000000000000000000","CANDIDATE","CANDIDATE",1,88,26.731945,157.75981,0.80110,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.4418,0.2405,"Mandel and Agol (2002 ApJ 580 171)",166.80,,,131.95888,0.00195,-0.00195,0,,,,,,18.59,1.34,-1.48,0.0147,,,1.161,10.54,-0.021,1.2774,0.0147,-0.0147,,,,33878,262,-262,1.013774136,4.35e-06,-4.35e-06,0.43757,10.46632,-0.015724,5.3,2.6,-2.6,77.34,,,827.0,,,3644.00,40.00,-51.00,4.871,0.033,-0.033,-0.3000,0.1000,-0.1000,0.3890,0.0280,-0.0310,0.4120,0.0290,-0.0350,,,,"q1_q17_dr25_stellar",0.000,18.916688900,0.000001900,41.08598900,0.00001800,-0.15200,0.07900,-0.07400,0.06600,0.005,0.03,0.007,0.04,-0.1320,0.0680,0.0760,0.0690,0.1520,0.0680,-0.2720,0.0680,0.2380,0.0690,0.3610,0.0680,"DEEP_V_SHAPED---CENT_FEW_DIFFS","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","005/005769/005769943/dv/kplr005769943-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454964.959,0.00195,-0.00195,"005/005769/005769943/dv/kplr005769943-20160209194854_dvr.pdf",0,0,0,0,110.51,22.15,-22.05,2.73492,101.14314,-0.17589,"LS+MCMC",0.0000
4638237,"K03811.01",,286.153110,0.000000,"19h04m36.75s",39.714901,0.000000,"+39d42m53.6s",14.429,,13.864,,13.681,,13.580,,12.640,0.022,12.259,0.022,12.166,0.022,13.906,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,5,34.47377,57.766457,0.85400,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2638,0.4046,"Mandel and Agol (2002 ApJ 580 171)",69.10,,,307.250618,0.00065,-0.00065,0,,,,,,11.58,1.84,-2.25,0.8431,,,0.935,5.681,-0.029,2.1583,0.0472,-0.0472,,,,4836,87.2,-87.2,290.1401717,0.0002616,-0.0002616,0.083972,5.38072,-0.008988,564,278,-278,89.9,,,304.0,,,5631.00,84.00,-67.00,4.212,0.188,-0.101,0.0700,0.1500,-0.1500,1.2630,0.2000,-0.2450,0.9470,0.0800,-0.0470,,,,"q1_q17_dr25_stellar",0.049,19.076873600,0.000004600,39.71499400,0.00005500,0.01000,0.19000,0.34000,0.20000,-0.0004,0.0019,-0.001,0.0023,-0.0880,0.0810,0.1100,0.1200,0.1400,0.1000,-0.0970,0.0980,0.2100,0.1200,0.2300,0.1100,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","004/004638/004638237/dv/kplr004638237-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455140.251,0.00065,-0.00065,"004/004638/004638237/dv/kplr004638237-20160209194854_dvr.pdf",0,0,0,0,2.02,0.85,-0.77,40.23512,119.21537,-21.80522,"LS+MCMC",0.9960
12154526,"K02004.03",,288.646270,0.000000,"19h14m35.10s",50.788979,0.000000,"+50d47m20.3s",13.818,,13.268,,13.150,,13.050,,12.174,0.025,11.872,0.028,11.803,0.026,13.351,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",3,692,5.188559,8.165168,0.40600,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2514,0.4282,"Mandel and Agol (2002 ApJ 580 171)",9.30,,,132.76068,0.00831,-0.00831,0,,,,,,0.7,0.11,-0.09,0.0288,,,0.767,0.033,-0.544,1.922,0.258,-0.258,,,,29.7,4.2,-4.2,1.72110057,1.601e-05,-1.601e-05,0.005467,0.00201,-0.000539,4.53,2.2,-2.2,80.25,,,1607.0,,,5700.00,114.00,-114.00,4.327,0.103,-0.115,0.3400,0.1000,-0.1500,1.1760,0.1820,-0.1490,1.0710,0.0660,-0.0660,,,,"q1_q17_dr25_stellar",0.773,19.243101000,0.000044000,50.78899000,0.00050000,0.60000,1.50000,0.00000,1.80000,-1.4e-05,4e-05,1.5e-05,4.8e-05,-1.6000,0.6800,0.0800,0.7700,1.6000,0.6800,-1.6400,0.7600,0.1100,0.7800,1.6400,0.7700,"NO_COMMENT","2018-08-16 00:00:00",3,"q1_q17_dr25_tce","012/012154/012154526/dv/kplr012154526-003-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454965.761,0.00831,-0.00831,"012/012154/012154526/dv/kplr012154526-20160209194854_dvr.pdf",0,0,0,0,1575.20,698.44,-467.13,0.59316,2.35305,-0.55570,"LS+MCMC",0.8730
6507433,"K03815.01",,286.508760,0.000000,"19h06m02.10s",41.922741,0.000000,"+41d55m21.9s",15.894,,15.378,,15.235,,15.208,,14.310,0.033,14.013,0.044,14.063,0.054,15.432,,"cumulative","Done","00011111111111111000000000000000","CANDIDATE","CANDIDATE",1,242,11.014969,93.47665,0.67330,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3024,0.3288,"Mandel and Agol (2002 ApJ 580 171)",10.90,,,133.13755,0.00472,-0.00472,0,,,,,,7.27,2.47,-0.82,0.0579,,,0.851,0.091,-0.616,1.11,0.149,-0.149,,,,3583,488,-488,4.7425521,2.574e-05,-2.574e-05,0.063231,0.032458,-0.008237,20.82,9.9,-9.9,87.66,,,1159.0,,,6161.00,193.00,-258.00,4.454,0.054,-0.229,0.0700,0.2500,-0.3000,1.0530,0.3570,-0.1190,1.1500,0.1530,-0.1530,,,,"q1_q17_dr25_stellar",0.000,19.100546500,0.000001100,41.92250600,0.00001100,-1.53600,0.04400,-0.84300,0.04100,-0.0025,0.00085,-0.0013,0.0011,2.6700,0.1300,1.5400,0.1200,3.0800,0.1600,-0.0520,0.0740,0.1170,0.0840,0.1280,0.0830,"CENT_KIC_POS","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","006/006507/006507433/dv/kplr006507433-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454966.138,0.00472,-0.00472,"006/006507/006507433/dv/kplr006507433-20160209194854_dvr.pdf",0,0,0,0,426.49,438.63,-143.72,7.58525,65.07322,-5.68849,"LS+MCMC",1.0000
8765560,"K03891.01",,296.156010,0.000000,"19h44m37.44s",44.920090,0.000000,"+44d55m12.3s",14.455,,13.707,,13.421,,13.266,,12.295,,11.761,0.023,11.668,0.033,13.731,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,29,9.867563,32.17804,0.04120,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2360,0.4473,"Mandel and Agol (2002 ApJ 580 171)",35.10,,,144.13172,0.00343,-0.00343,0,,,,,,78.98,30.94,-57.45,0.2648,,,1.23,6.923,-0.605,5.741,0.172,-0.172,,,,752.2,22.2,-22.2,47.1096306,0.000194,-0.000194,0.260165,6.915952,-0.5987,17.12,8.5,-8.5,85.88,,,751.0,,,5258.00,159.00,-159.00,3.597,0.968,-0.242,-0.4200,0.3000,-0.2500,2.7800,1.0890,-2.0220,1.1150,0.2000,-0.3000,,,,"q1_q17_dr25_stellar",0.000,19.743776200,0.000001200,44.91938830,0.00000980,1.58500,0.04600,-2.52600,0.03500,0.000107,5.8e-05,-0.000113,7.1e-05,-1.4300,0.6300,-0.2800,0.5500,1.4600,0.6900,-0.9200,0.2300,-0.5500,0.8800,1.0700,0.5300,"CENT_KIC_POS","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","008/008765/008765560/dv/kplr008765560-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454977.132,0.00343,-0.00343,"008/008765/008765560/dv/kplr008765560-20160209194854_dvr.pdf",0,0,0,0,75.40,89.11,-70.44,0.04280,0.42718,-0.00057,"LS+MCMC",1.0000
8780959,"K03741.02",,300.332370,0.000000,"20h01m19.77s",44.986141,0.000000,"+44d59m10.1s",13.669,,13.274,,13.151,,13.110,,12.309,0.021,12.101,0.024,12.058,0.023,13.306,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",4,47,3.9473155,9.395069,-1.00000,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3105,0.2893,"Mandel and Agol (2002 ApJ 580 171)",6.60,,,142.171,0.136,-0.136,0,,,,,,1.36,0.38,-0.32,0.1402,,,0.105,0.352,-0.105,20.11,4.1,-4.1,,,,99.8,17.1,-17.1,18.577903,0.003233,-0.003233,0.009226,0.000554,-0.001295,7.11,3.5,-3.5,89.15,,,879.0,,,6432.00,155.00,-214.00,4.207,0.190,-0.171,-0.3400,0.2500,-0.3000,1.3450,0.3820,-0.3130,1.0600,0.1770,-0.1330,,,,"q1_q17_dr25_stellar",,20.022242000,0.000046000,44.98601000,0.00036000,3.20000,1.70000,-0.50000,1.30000,,,,,7.7000,1.3000,0.3000,0.2000,7.7000,1.3000,7.7000,1.1000,0.2500,0.2200,7.7000,1.1000,"TRANS_GAPPED---LPP_ALT---MOD_NONUNIQ_ALT---CENT_NOFITS","2018-08-16 00:00:00",4,"q1_q17_dr25_tce","008/008780/008780959/dv/kplr008780959-004-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454975.171,0.136,-0.136,"008/008780/008780959/dv/kplr008780959-20160209194854_dvr.pdf",0,0,0,0,140.97,114.68,-68.48,0.01969,0.27232,-0.01277,"LS+MCMC",0.0000
